Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,,
1996-02-20 00:00:00+00:00,3.3739733695983887,5.996665954589844,6.3333330154418945,5.866665840148926,6.3333330154418945,9823500
1996-02-21 00:00:00+00:00,3.3739733695983887,5.996665954589844,5.996665954589844,5.996665954589844,5.996665954589844,0
1996-02-22 00:00:00+00:00,3.456493377685547,6.1433329582214355,6.221110820770264,6.127777099609375,5.996665954589844,3231000
1996-02-23 00:00:00+00:00,3.412106990814209,6.064444065093994,6.15555477142334,5.980000019073486,6.1433329582214355,3168000
1996-02-26 00:00:00+00:00,3.4202334880828857,6.078887939453125,6.222221851348877,6.002222061157227,6.064444065093994,4230000
1996-02-27 00:00:00+00:00,3.409607410430908,6.059999942779541,6.144443988800049,6.02222204208374,6.078887939453125,4432500
1996-02-28 00:00:00+00:00,3.390226364135742,6.02555513381958,6.218887805938721,6.0,6.059999942779541,3217500
1996-02-29 00:00:00+00:00,3.1764235496520996,5.645555019378662,6.0,5.556665897369385,6.02555513381958,8167500
1996-03-01 00:00:00+00:00,3.23081111907959,5.742221832275391,5.800000190734863,5.603332996368408,5.645555019378662,6880500
1996-03-04 00:00:00+00:00,3.2439401149749756,5.765554904937744,5.8333330154418945,5.688888072967529,5.742221832275391,6084000
1996-03-05 00:00:00+00:00,3.2439401149749756,5.765554904937744,5.765554904937744,5.765554904937744,5.765554904937744,0
1996-03-06 00:00:00+00:00,3.2401883602142334,5.758887767791748,5.78000020980835,5.644443988800049,5.765554904937744,3960000
1996-03-07 00:00:00+00:00,3.1995537281036377,5.686666011810303,5.8222222328186035,5.656665802001953,5.758887767791748,4450500
1996-03-08 00:00:00+00:00,3.1526668071746826,5.603332996368408,5.622221946716309,5.511110782623291,5.686666011810303,5472000
1996-03-11 00:00:00+00:00,3.0663957595825195,5.449999809265137,5.574443817138672,5.401111125946045,5.603332996368408,4653000
1996-03-12 00:00:00+00:00,2.97762393951416,5.292222023010254,5.444444179534912,5.267776966094971,5.449999809265137,4117500
1996-03-13 00:00:00+00:00,3.213932752609253,5.712222099304199,5.733333110809326,5.313333034515381,5.292222023010254,8941500
1996-03-14 00:00:00+00:00,3.1926772594451904,5.674444198608398,5.866665840148926,5.623332977294922,5.733333110809326,12537000
1996-03-15 00:00:00+00:00,3.154543161392212,5.606666088104248,5.711111068725586,5.588888168334961,5.674444198608398,13815000
1996-03-18 00:00:00+00:00,2.933861494064331,5.214444160461426,5.373332977294922,5.166666030883789,5.311110973358154,17239500
1996-03-19 00:00:00+00:00,2.8632187843322754,5.088888168334961,5.311110973358154,5.004444122314453,5.15555477142334,15408000
1996-03-20 00:00:00+00:00,2.8632187843322754,5.088888168334961,5.088888168334961,5.088888168334961,5.088888168334961,0
1996-03-21 00:00:00+00:00,2.9438652992248535,5.232222080230713,5.3444437980651855,5.133333206176758,5.133333206176758,10872000
1996-03-22 00:00:00+00:00,2.7769479751586914,4.9355549812316895,5.199999809265137,4.800000190734863,5.232222080230713,21861000
1996-03-25 00:00:00+00:00,2.58940052986145,4.602221965789795,4.777777194976807,4.466666221618652,4.777777194976807,55692000
1996-03-26 00:00:00+00:00,2.6731722354888916,4.751111030578613,4.866665840148926,4.512221813201904,4.516665935516357,34699500
1996-03-27 00:00:00+00:00,2.7106807231903076,4.817777156829834,4.872221946716309,4.711111068725586,4.711111068725586,26779500
1996-03-28 00:00:00+00:00,2.8525919914245605,5.070000171661377,5.088888168334961,4.933332920074463,4.934443950653076,33025500
1996-03-29 00:00:00+00:00,2.7994534969329834,4.975554943084717,5.133333206176758,4.913332939147949,5.088888168334961,23152500
1996-04-01 00:00:00+00:00,2.8382134437561035,5.0444440841674805,5.088888168334961,4.9744439125061035,4.9744439125061035,12132000
1996-04-02 00:00:00+00:00,2.937613010406494,5.221110820770264,5.311110973358154,5.033332824707031,5.0444440841674805,32967000
1996-04-03 00:00:00+00:00,2.9363627433776855,5.218887805938721,5.422222137451172,5.181110858917236,5.221110820770264,16245000
1996-04-04 00:00:00+00:00,3.0113816261291504,5.352221965789795,5.366665840148926,5.112222194671631,5.156665802001953,42660000
1996-04-05 00:00:00+00:00,3.0113816261291504,5.352221965789795,5.352221965789795,5.352221965789795,5.352221965789795,0
1996-04-08 00:00:00+00:00,3.1507925987243652,5.599999904632568,5.637776851654053,5.400000095367432,5.453332901000977,49014000
1996-04-09 00:00:00+00:00,3.2058048248291016,5.697776794433594,5.8333330154418945,5.579999923706055,5.599999904632568,48334500
1996-04-10 00:00:00+00:00,3.112657070159912,5.532221794128418,5.727777004241943,5.467776775360107,5.627777099609375,42376500
1996-04-11 00:00:00+00:00,3.085150718688965,5.483333110809326,5.5344438552856445,5.406665802001953,5.444444179534912,33498000
1996-04-12 00:00:00+00:00,3.1101560592651367,5.527777194976807,5.538887977600098,5.4466657638549805,5.467776775360107,18441000
1996-04-15 00:00:00+00:00,3.1132826805114746,5.533332824707031,5.633333206176758,5.511110782623291,5.527777194976807,22684500
1996-04-16 00:00:00+00:00,3.1801745891571045,5.652222156524658,5.75333309173584,5.532221794128418,5.533332824707031,34299000
1996-04-17 00:00:00+00:00,3.337087631225586,5.931110858917236,5.964444160461426,5.77888822555542,5.820000171661377,33628500
1996-04-18 00:00:00+00:00,3.4408645629882812,6.1155548095703125,6.222221851348877,6.068888187408447,6.128888130187988,37921500
1996-04-19 00:00:00+00:00,3.4227352142333984,6.0833330154418945,6.197776794433594,6.0555548667907715,6.1155548095703125,26325000
1996-04-22 00:00:00+00:00,3.3383383750915527,5.933332920074463,6.106666088104248,5.888887882232666,6.088888168334961,35055000
1996-04-23 00:00:00+00:00,3.3908519744873047,6.026666164398193,6.076665878295898,5.8444437980651855,5.855555057525635,34960500
1996-04-24 00:00:00+00:00,3.5221357345581055,6.260000228881836,6.288887977600098,6.166666030883789,6.026666164398193,23674500
1996-04-25 00:00:00+00:00,3.3677213191986084,5.985555171966553,6.266665935516357,5.911110877990723,6.266665935516357,23670000
1996-04-26 00:00:00+00:00,3.4227352142333984,6.0833330154418945,6.199999809265137,5.978888034820557,6.0444440841674805,20560500
1996-04-29 00:00:00+00:00,3.440239429473877,6.114443778991699,6.144443988800049,5.9355549812316895,6.0833330154418945,17212500
1996-04-30 00:00:00+00:00,3.405855894088745,6.053332805633545,6.122221946716309,6.0,6.114443778991699,13378500
1996-05-01 00:00:00+00:00,3.453993082046509,6.138887882232666,6.17777681350708,6.077776908874512,6.053332805633545,5935500
1996-05-02 00:00:00+00:00,3.4521172046661377,6.135554790496826,6.1533331871032715,6.005555152893066,6.138887882232666,19174500
1996-05-03 00:00:00+00:00,3.422109842300415,6.082221984863281,6.211111068725586,6.058887958526611,6.113333225250244,24403500
1996-05-06 00:00:00+00:00,3.2864508628845215,5.841111183166504,6.0,5.826665878295898,5.988887786865234,20434500
1996-05-07 00:00:00+00:00,3.2989537715911865,5.863333225250244,5.911110877990723,5.782221794128418,5.841111183166504,9841500
1996-05-08 00:00:00+00:00,3.340839385986328,5.937777042388916,5.994443893432617,5.612222194671631,5.863333225250244,28692000
1996-05-09 00:00:00+00:00,3.2845749855041504,5.837777137756348,5.952221870422363,5.813333034515381,5.877777099609375,14679000
1996-05-10 00:00:00+00:00,3.303330183029175,5.871110916137695,5.90888786315918,5.712222099304199,5.837777137756348,20101500
1996-05-13 00:00:00+00:00,3.4596188068389893,6.148888111114502,6.211111068725586,5.956665992736816,6.0,31594500
1996-05-14 00:00:00+00:00,3.6415393352508545,6.472221851348877,6.533332824707031,6.116665840148926,6.133333206176758,66078000
1996-05-15 00:00:00+00:00,3.608407974243164,6.413332939147949,6.466666221618652,6.173333168029785,6.444444179534912,50305500
1996-05-16 00:00:00+00:00,3.621535062789917,6.436666011810303,6.576665878295898,6.388887882232666,6.466666221618652,33187500
1996-05-17 00:00:00+00:00,3.5702707767486572,6.345554828643799,6.436666011810303,6.313333034515381,6.436666011810303,21501000
1996-05-20 00:00:00+00:00,3.387726068496704,6.021111011505127,6.211111068725586,6.002222061157227,6.17777681350708,18441000
1996-05-21 00:00:00+00:00,3.326460838317871,5.912221908569336,6.054443836212158,5.856666088104248,5.955554962158203,35910000
1996-05-22 00:00:00+00:00,3.3921022415161133,6.02888822555542,6.111111164093018,5.997776985168457,5.997776985168457,20898000
1996-05-23 00:00:00+00:00,3.364596128463745,5.980000019073486,6.098887920379639,5.949999809265137,6.066666126251221,20889000
1996-05-24 00:00:00+00:00,3.410857677459717,6.062222003936768,6.108888149261475,6.0,6.02222204208374,21708000
1996-05-27 00:00:00+00:00,3.322084665298462,5.904444217681885,6.041110992431641,5.888887882232666,6.02222204208374,22122000
1996-05-28 00:00:00+00:00,3.3133325576782227,5.888887882232666,5.95111083984375,5.77888822555542,5.8222222328186035,26806500
1996-05-29 00:00:00+00:00,3.4614953994750977,6.152222156524658,6.233333110809326,6.005555152893066,6.02222204208374,19197000
1996-05-30 00:00:00+00:00,3.41835880279541,6.075554847717285,6.216666221618652,6.054443836212158,6.152222156524658,16020000
1996-05-31 00:00:00+00:00,3.4277360439300537,6.092222213745117,6.111111164093018,6.0555548667907715,6.075554847717285,6705000
1996-06-03 00:00:00+00:00,3.5358877182006836,6.2844438552856445,6.309999942779541,6.111111164093018,6.111111164093018,19215000
1996-06-04 00:00:00+00:00,3.4727468490600586,6.172222137451172,6.3655548095703125,6.133333206176758,6.311110973358154,16807500
1996-06-05 00:00:00+00:00,3.4714975357055664,6.170000076293945,6.198887825012207,6.088888168334961,6.188888072967529,11344500
1996-06-06 00:00:00+00:00,3.577148675918579,6.357777118682861,6.411110877990723,6.266665935516357,6.277777194976807,29074500
1996-06-07 00:00:00+00:00,3.670297861099243,6.5233330726623535,6.5444440841674805,6.312222003936768,6.312222003936768,73305000
1996-06-10 00:00:00+00:00,3.664670944213867,6.513332843780518,6.5722222328186035,6.456665992736816,6.5722222328186035,34047000
1996-06-11 00:00:00+00:00,3.744065046310425,6.654444217681885,6.75,6.461111068725586,6.461111068725586,60835500
1996-06-12 00:00:00+00:00,3.846590995788574,6.836666107177734,6.90888786315918,6.755555152893066,6.766665935516357,59859000
1996-06-13 00:00:00+00:00,3.9172348976135254,6.962222099304199,6.983333110809326,6.816666126251221,6.816666126251221,95800500
1996-06-14 00:00:00+00:00,4.088526725769043,7.266665935516357,7.2944440841674805,6.987777233123779,6.987777233123779,179604000
1996-06-17 00:00:00+00:00,3.890977382659912,6.915555000305176,7.266665935516357,6.866665840148926,7.216666221618652,179815500
1996-06-18 00:00:00+00:00,3.826587438583374,6.801111221313477,7.0,6.296666145324707,6.8444437980651855,246838500
1996-06-19 00:00:00+00:00,3.631537914276123,6.45444393157959,6.666666030883789,6.404444217681885,6.644443988800049,159619500
1996-06-20 00:00:00+00:00,3.7634453773498535,6.688888072967529,6.761110782623291,6.368887901306152,6.368887901306152,157018500
1996-06-21 00:00:00+00:00,3.8372130393981934,6.820000171661377,6.922222137451172,6.622221946716309,6.622221946716309,279954000
1996-06-24 00:00:00+00:00,4.024761199951172,7.1533331871032715,7.199999809265137,6.888887882232666,6.888887882232666,326632500
1996-06-25 00:00:00+00:00,3.9941277503967285,7.098887920379639,7.3333330154418945,7.02888822555542,7.222221851348877,424192500
1996-06-26 00:00:00+00:00,3.9234867095947266,6.97333288192749,7.122221946716309,6.938888072967529,7.088888168334961,202864500
1996-06-27 00:00:00+00:00,3.95349383354187,7.026666164398193,7.066666126251221,6.866665840148926,6.933332920074463,227979000
1996-06-28 00:00:00+00:00,3.921609878540039,6.96999979019165,7.105555057525635,6.9422221183776855,7.066666126251221,131152500
1996-07-01 00:00:00+00:00,3.828460693359375,6.804443836212158,6.944444179534912,6.757777214050293,6.913332939147949,181584000
1996-07-02 00:00:00+00:00,3.77970027923584,6.717776775360107,6.861111164093018,6.674444198608398,6.800000190734863,190984500
1996-07-03 00:00:00+00:00,3.73781418800354,6.6433329582214355,6.733333110809326,6.5555548667907715,6.733333110809326,213259500
1996-07-04 00:00:00+00:00,3.7290616035461426,6.627777099609375,6.732222080230713,6.491110801696777,6.588888168334961,204102000
1996-07-05 00:00:00+00:00,3.833462715148926,6.813333034515381,6.877777099609375,6.678887844085693,6.705554962158203,301122000
1996-07-08 00:00:00+00:00,3.863718032836914,6.811110973358154,7.222221851348877,6.766665935516357,6.887776851654053,129073500
1996-07-09 00:00:00+00:00,3.7981672286987305,6.695555210113525,6.808887958526611,6.4466657638549805,6.760000228881836,126684000
1996-07-10 00:00:00+00:00,3.8933424949645996,6.863333225250244,6.911110877990723,6.735555171966553,6.888887882232666,190098000
1996-07-11 00:00:00+00:00,3.9696078300476074,6.997776985168457,7.066666126251221,6.884444236755371,6.884444236755371,267327000
1996-07-12 00:00:00+00:00,3.953850507736206,6.96999979019165,7.0555548667907715,6.933332920074463,6.977777004241943,194985000
1996-07-15 00:00:00+00:00,3.9557411670684814,6.97333288192749,7.0,6.878888130187988,6.9355549812316895,162396000
1996-07-16 00:00:00+00:00,3.9097304344177246,6.892221927642822,7.019999980926514,6.855555057525635,7.0,131220000
1996-07-17 00:00:00+00:00,3.9519598484039307,6.966666221618652,7.02222204208374,6.901111125946045,6.938888072967529,144319500
1996-07-18 00:00:00+00:00,3.992297887802124,7.037776947021484,7.122221946716309,6.975554943084717,6.994443893432617,183604500
1996-07-19 00:00:00+00:00,3.9620437622070312,6.9844441413879395,7.099999904632568,6.944444179534912,7.065555095672607,85104000
1996-07-22 00:00:00+00:00,3.952589511871338,6.967776775360107,7.108888149261475,6.824443817138672,6.909999847412109,110304000
1996-07-23 00:00:00+00:00,3.938093662261963,6.9422221183776855,7.0555548667907715,6.911110877990723,7.016665935516357,127287000
1996-07-24 00:00:00+00:00,3.887037515640259,6.852221965789795,6.966666221618652,6.730000019073486,6.92777681350708,208746000
1996-07-25 00:00:00+00:00,3.8794751167297363,6.838888168334961,6.909999847412109,6.8222222328186035,6.8333330154418945,81180000
1996-07-26 00:00:00+00:00,3.84228777885437,6.7733330726623535,6.878888130187988,6.717776775360107,6.875555038452148,144027000
1996-07-29 00:00:00+00:00,3.7086644172668457,6.537776947021484,6.827776908874512,6.508887767791748,6.788887977600098,254844000
1996-07-30 00:00:00+00:00,3.58953857421875,6.327776908874512,6.491110801696777,6.20777702331543,6.491110801696777,371394000
1996-07-31 00:00:00+00:00,3.812033176422119,6.71999979019165,6.788887977600098,6.27222204208374,6.377777099609375,507483000
1996-08-01 00:00:00+00:00,3.843548536300659,6.77555513381958,7.016665935516357,6.733333110809326,6.838888168334961,509188500
1996-08-02 00:00:00+00:00,3.8366153240203857,6.763332843780518,6.855555057525635,6.602221965789795,6.755555152893066,444348000
1996-08-05 00:00:00+00:00,3.8756940364837646,6.832221984863281,6.933332920074463,6.802221775054932,6.8333330154418945,304956000
1996-08-06 00:00:00+00:00,3.8586764335632324,6.802221775054932,7.0,6.6366658210754395,6.8333330154418945,377064000
1996-08-07 00:00:00+00:00,3.8492209911346436,6.785554885864258,6.812222003936768,6.714444160461426,6.755555152893066,91381500
1996-08-08 00:00:00+00:00,3.7742154598236084,6.6533331871032715,6.817777156829834,6.623332977294922,6.817777156829834,93406500
1996-08-09 00:00:00+00:00,3.8038389682769775,6.705554962158203,6.7311110496521,6.5833330154418945,6.644443988800049,126238500
1996-08-12 00:00:00+00:00,3.844179153442383,6.776666164398193,6.840000152587891,6.716666221618652,6.74888801574707,141907500
1996-08-13 00:00:00+00:00,3.8889293670654297,6.855555057525635,6.911110877990723,6.75,6.75666618347168,129604500
1996-08-14 00:00:00+00:00,3.8296821117401123,6.751111030578613,6.8055548667907715,6.722221851348877,6.792222023010254,75834000
1996-08-15 00:00:00+00:00,3.8296821117401123,6.751111030578613,6.751111030578613,6.751111030578613,6.751111030578613,0
1996-08-16 00:00:00+00:00,3.781148910522461,6.665555000305176,6.785554885864258,6.631111145019531,6.738887786865234,118971000
1996-08-19 00:00:00+00:00,3.5781936645507812,6.307776927947998,6.599999904632568,6.27888822555542,6.599999904632568,209794500
1996-08-20 00:00:00+00:00,3.5996224880218506,6.345554828643799,6.438888072967529,6.27222204208374,6.277777194976807,139149000
1996-08-21 00:00:00+00:00,3.6443750858306885,6.424444198608398,6.455554962158203,6.361111164093018,6.400000095367432,86971500
1996-08-22 00:00:00+00:00,3.5882785320281982,6.325554847717285,6.488887786865234,6.3055548667907715,6.456665992736816,87988500
1996-08-23 00:00:00+00:00,3.6242048740386963,6.388887882232666,6.415555000305176,6.27222204208374,6.291110992431641,70429500
1996-08-26 00:00:00+00:00,3.5504589080810547,6.258887767791748,6.421111106872559,6.242221832275391,6.421111106872559,99459000
1996-08-27 00:00:00+00:00,3.586388111114502,6.3222222328186035,6.411110877990723,6.162221908569336,6.25,200808000
1996-08-28 00:00:00+00:00,3.6235744953155518,6.387776851654053,6.438888072967529,6.311110973358154,6.377777099609375,71779500
1996-08-29 00:00:00+00:00,3.637441396713257,6.412221908569336,6.505555152893066,6.373332977294922,6.400000095367432,111357000
1996-08-30 00:00:00+00:00,3.653198719024658,6.440000057220459,6.453332901000977,6.374444007873535,6.411110877990723,60952500
1996-09-02 00:00:00+00:00,3.740809917449951,6.5944437980651855,6.661110877990723,6.449999809265137,6.477777004241943,143572500
1996-09-03 00:00:00+00:00,3.753415107727051,6.616665840148926,6.70777702331543,6.511110782623291,6.665555000305176,179784000
1996-09-04 00:00:00+00:00,3.720639705657959,6.558887958526611,6.577776908874512,6.47333288192749,6.511110782623291,79492500
1996-09-05 00:00:00+00:00,3.763500213623047,6.634444236755371,6.648888111114502,6.5555548667907715,6.5944437980651855,69291000
1996-09-06 00:00:00+00:00,3.7855613231658936,6.673333168029785,6.722221851348877,6.582221984863281,6.642221927642822,142956000
1996-09-09 00:00:00+00:00,3.7345070838928223,6.5833330154418945,6.671111106872559,6.567777156829834,6.671111106872559,116122500
1996-09-10 00:00:00+00:00,3.7225310802459717,6.562222003936768,6.588888168334961,6.5,6.577776908874512,112117500
1996-09-11 00:00:00+00:00,3.6204240322113037,6.3822221755981445,6.577776908874512,6.366665840148926,6.550000190734863,128731500
1996-09-12 00:00:00+00:00,3.62294340133667,6.3866658210754395,6.413332939147949,6.312222003936768,6.397777080535889,120370500
1996-09-13 00:00:00+00:00,3.6021463871002197,6.349999904632568,6.444444179534912,6.334444046020508,6.422222137451172,83268000
1996-09-16 00:00:00+00:00,3.5378541946411133,6.236666202545166,6.338888168334961,6.206665992736816,6.3333330154418945,148135500
1996-09-17 00:00:00+00:00,3.645005702972412,6.425555229187012,6.593332767486572,6.222221851348877,6.2244439125061035,101574000
1996-09-18 00:00:00+00:00,3.7906036376953125,6.68222188949585,6.752222061157227,6.372221946716309,6.488887786865234,157909500
1996-09-19 00:00:00+00:00,3.6916465759277344,6.507777214050293,6.71999979019165,6.478888034820557,6.666666030883789,196929000
1996-09-20 00:00:00+00:00,3.709294557571411,6.538887977600098,6.607777118682861,6.489999771118164,6.511110782623291,96763500
1996-09-23 00:00:00+00:00,3.7023608684539795,6.526666164398193,6.5555548667907715,6.478888034820557,6.511110782623291,77872500
1996-09-24 00:00:00+00:00,3.7906036376953125,6.68222188949585,6.744443893432617,6.553332805633545,6.554443836212158,247869000
1996-09-25 00:00:00+00:00,3.7742154598236084,6.6533331871032715,6.786665916442871,6.626666069030762,6.710000038146973,155137500
1996-09-26 00:00:00+00:00,3.74333119392395,6.598887920379639,6.666666030883789,6.5444440841674805,6.666666030883789,113598000
1996-09-27 00:00:00+00:00,3.7490038871765137,6.608888149261475,6.681110858917236,6.5233330726623535,6.599999904632568,187092000
1996-09-30 00:00:00+00:00,3.8189666271209717,6.732222080230713,6.75333309173584,6.599999904632568,6.622221946716309,164398500
1996-10-01 00:00:00+00:00,3.8605663776397705,6.8055548667907715,7.188888072967529,6.712222099304199,6.754444122314453,240903000
1996-10-02 00:00:00+00:00,3.8605663776397705,6.8055548667907715,6.8055548667907715,6.8055548667907715,6.8055548667907715,0
1996-10-03 00:00:00+00:00,3.9355709552764893,6.937777042388916,6.966666221618652,6.777777194976807,6.800000190734863,303381000
1996-10-04 00:00:00+00:00,3.8889293670654297,6.855555057525635,7.010000228881836,6.766665935516357,6.955554962158203,334696500
1996-10-07 00:00:00+00:00,3.821488618850708,6.736666202545166,6.8444437980651855,6.559999942779541,6.834444046020508,346864500
1996-10-08 00:00:00+00:00,3.991666793823242,7.036665916442871,7.133333206176758,6.656665802001953,6.712222099304199,441364500
1996-10-09 00:00:00+00:00,3.916032552719116,6.9033331871032715,6.988887786865234,6.8333330154418945,6.911110877990723,195336000
1996-10-10 00:00:00+00:00,4.067302703857422,7.170000076293945,7.199999809265137,6.891110897064209,6.907776832580566,325944000
1996-10-11 00:00:00+00:00,4.090623378753662,7.211111068725586,7.315555095672607,7.166666030883789,7.21999979019165,342256500
1996-10-14 00:00:00+00:00,4.021923065185547,7.090000152587891,7.173333168029785,7.02222204208374,7.173333168029785,193725000
1996-10-15 00:00:00+00:00,4.014989376068115,7.077776908874512,7.263332843780518,6.78000020980835,7.064444065093994,381001500
1996-10-16 00:00:00+00:00,3.917292833328247,6.90555477142334,7.311110973358154,6.862222194671631,6.917777061462402,262372500
1996-10-17 00:00:00+00:00,3.8391361236572266,6.767776966094971,6.878888130187988,6.646666049957275,6.878888130187988,347332500
1996-10-18 00:00:00+00:00,3.8158154487609863,6.72666597366333,6.82111120223999,6.699999809265137,6.788887977600098,193662000
1996-10-21 00:00:00+00:00,3.8158154487609863,6.72666597366333,6.72666597366333,6.72666597366333,6.72666597366333,0
1996-10-22 00:00:00+00:00,3.8719115257263184,6.825554847717285,6.933332920074463,6.7344441413879395,6.755555152893066,220347000
1996-10-23 00:00:00+00:00,4.031375885009766,7.106666088104248,7.1533331871032715,6.977777004241943,6.977777004241943,156865500
1996-10-24 00:00:00+00:00,3.9267468452453613,6.922222137451172,7.176665782928467,6.873332977294922,7.15555477142334,152622000
1996-10-25 00:00:00+00:00,3.9544811248779297,6.971110820770264,6.997776985168457,6.878888130187988,6.892221927642822,83529000
1996-10-28 00:00:00+00:00,3.996079683303833,7.0444440841674805,7.133333206176758,7.011110782623291,7.033332824707031,128443500
1996-10-29 00:00:00+00:00,4.07423734664917,7.18222188949585,7.311110973358154,7.016665935516357,7.0444440841674805,214974000
1996-10-30 00:00:00+00:00,4.07423734664917,7.18222188949585,7.18222188949585,7.18222188949585,7.18222188949585,0
1996-10-31 00:00:00+00:00,3.7956457138061523,6.691111087799072,6.834444046020508,6.466666221618652,6.834444046020508,385960500
1996-11-01 00:00:00+00:00,3.7874510288238525,6.676665782928467,6.811110973358154,6.613333225250244,6.651111125946045,358177500
1996-11-04 00:00:00+00:00,3.665174961090088,6.461111068725586,6.605555057525635,6.411110877990723,6.605555057525635,290061000
1996-11-05 00:00:00+00:00,3.4634804725646973,6.105555057525635,6.518887996673584,6.008887767791748,6.423333168029785,452736000
1996-11-06 00:00:00+00:00,3.221444845199585,5.678887844085693,5.894443988800049,5.678887844085693,5.888887882232666,219811500
1996-11-07 00:00:00+00:00,3.1287918090820312,5.515554904937744,5.566666126251221,5.289999961853027,5.341111183166504,437089500
